Tracker ID,TrackerLOC,ParentID,Wiki page,Country,"Subnational unit (province, state)",Unit,Plant,Chinese Name,Other names,Sponsor,Parent,Capacity (MW),Status,Year,RETIRED,Planned Retire,Combustion technology,Coal type,Coal source,Location,"Local area (taluk, county)","Major area (prefecture, district)",Region,Latitude,Longitude,Accuracy,Permits,Captive,Captive industry use,Captive residential use,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Capacity factor,Annual CO2 (million tonnes / annum),Lifetime CO2,Remaining plant lifetime (years),resource,final_end_year,final_start_year,age_at_2030,lifetime_remain,CO2_reduction,ttl_CO2_reduction,retrofit_year
G104585,L100742,P100239,https://www.gem.wiki/Huaneng_Yangluo_power_station,China,Hubei,Huaneng Yangluo power station Unit 6,Huaneng Yangluo power station,华能阳逻发电厂三期,NA,Huaneng Power International Hubei Branch,China Huaneng,600,operating,2006,NA,NA,supercritical,anth,NA,Yangluo,Xinzhou,Wuhan,East Asia,30.6938889,114.5430556,exact,NA,NA,NA,NA,9250,98300,51.00%,2.6,64.3,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G104650,L100569,Q200533,https://www.gem.wiki/Huanghua_Cangzhou_power_station,China,Hebei,Huanghua Cangzhou power station Unit 2,Huanghua Cangzhou power station,神华国华沧东发电公司,NA,China Shenhua Energy Co 51％; Hebei Construction Energy Investment Co 40％; Cangzhou Construction Energy Investment Co (沧州建投能源投资有限公司) 9％.,"National Energy Investment Group (51%), Hebei Construction & Investment Group (40%) Cangzhou Construction Energy Investment (9%)",600,operating,2006,NA,NA,subcritical,bituminous,NA,Xincun Town,Lingang,Cangzhou,East Asia,38.31,117.8786111,exact,NA,NA,NA,NA,9572,94600,51.00%,2.6,64,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G105112,L101009,Q200607,https://www.gem.wiki/Jiangsu_Zhenjiang_power_station,China,Jiangsu,Jiangsu Zhenjiang power station Unit 6,Jiangsu Zhenjiang power station,华润电力江苏镇江发电公司,NA,China Resources Power Construction Service Co (华润电力工程服务公司) 42.5%; Jiangsu Guoxin Asset Managment Group (江苏省国信资产管理集团有限公司) 37.50%; Beijing Guohua Power Co (北京国华电力有限责任公司) 20.00%,"China Resources (42.5%), Jiangsu Guoxin Investment Group (37.5%), National Energy Investment Group (20%)",630,operating,2006,NA,NA,supercritical,bituminous,NA,Gaozi,Dantu,Zhenjiang,East Asia,32.1858401,119.2709357,exact,NA,NA,NA,NA,9250,94600,51.00%,2.6,65,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G106497,L100691,Q200558,https://www.gem.wiki/Luoyang_Shouyangshan-3_power_station,China,Henan,Luoyang Shouyangshan-3 power station Unit 1,Luoyang Shouyangshan-3 power station,华润电力河南首阳山公司,NA,China Resources Power Holdings 85%; Shenzhen Haigangcheng Industry Development Co (海港城实业发展深圳有限公司) 10.00%. Yanshi Shenda Industry Co (偃师市神达实业有限公司) 5.00%.,"China Resources (85%), Shenzhen Haigangcheng Industry Development (10%), Yanshi Shenda Industry (5%)",630,operating,2006,NA,NA,supercritical,bituminous,NA,Shouyangshan,Yanshi,Luoyang,East Asia,34.7365161,112.684183,exact,NA,NA,NA,NA,9250,94600,51.00%,2.6,65,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G106498,L100691,Q200558,https://www.gem.wiki/Luoyang_Shouyangshan-3_power_station,China,Henan,Luoyang Shouyangshan-3 power station Unit 2,Luoyang Shouyangshan-3 power station,华润电力河南首阳山公司,NA,China Resources Power Holdings 85%; Shenzhen Haigangcheng Industry Development Co (海港城实业发展深圳有限公司) 10.00%. Yanshi Shenda Industry Co (偃师市神达实业有限公司) 5.00%.,"China Resources (85%), Shenzhen Haigangcheng Industry Development (10%), Yanshi Shenda Industry (5%)",630,operating,2006,NA,NA,supercritical,bituminous,NA,Shouyangshan,Yanshi,Luoyang,East Asia,34.7365161,112.684183,exact,NA,NA,NA,NA,9250,94600,51.00%,2.6,65,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G107464,L101747,Q200713,https://www.gem.wiki/Ninghai_power_station,China,Zhejiang,Ninghai power station Unit 1,Ninghai power station,神华国华浙能发电公司宁海发电厂一期,NA,China Shenhua Energy Co 60%; Zhejiang Zheneng Elec Pow Co 40%.,"National Energy Investment Group (60%), Zhejiang Provincial Energy Group (40%)",600,operating,2006,NA,NA,subcritical,bituminous,NA,Qiangjiao,Ninghai,Ningbo,East Asia,29.4817622,121.5114792,exact,【2004】857号,NA,NA,NA,9572,94600,51.00%,2.6,64,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G107466,L101747,Q200713,https://www.gem.wiki/Ninghai_power_station,China,Zhejiang,Ninghai power station Unit 3,Ninghai power station,神华国华浙能发电公司宁海发电厂一期,NA,China Shenhua Energy Co 60%; Zhejiang Zheneng Elec Pow Co 40%.,"National Energy Investment Group (60%), Zhejiang Provincial Energy Group (40%)",600,operating,2006,NA,NA,subcritical,bituminous,NA,Qiangjiao,Ninghai,Ningbo,East Asia,29.4817622,121.5114792,exact,NA,NA,NA,NA,9572,94600,51.00%,2.6,64,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G107790,L100498,Q200518,https://www.gem.wiki/Panxian-2_power_station,China,Guizhou,Panxian-2 power station Unit 1,Panxian-2 power station,粤电粤黔盘南电厂一期,NA,Guizhou Yueqian Power Co,"Guangdong Yudean Group (98%), China Southern Power Grid (2%)",600,operating,2006,NA,NA,subcritical,bituminous,NA,Xiangshui,Pan,Liupanshui,East Asia,25.4686039,104.5924059,exact,NA,NA,NA,NA,9572,94600,51.00%,2.6,64,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G107791,L100498,Q200518,https://www.gem.wiki/Panxian-2_power_station,China,Guizhou,Panxian-2 power station Unit 2,Panxian-2 power station,粤电粤黔盘南电厂一期,NA,Guizhou Yueqian Power Co,"Guangdong Yudean Group (98%), China Southern Power Grid (2%)",600,operating,2006,NA,NA,subcritical,bituminous,NA,Xiangshui,Pan,Liupanshui,East Asia,25.4686039,104.5924059,exact,NA,NA,NA,NA,9572,94600,51.00%,2.6,64,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G109142,L101278,Q200731,https://www.gem.wiki/Shenhua_Guohua_Jinjie_power_station,China,Shaanxi,Shenhua Guohua Jinjie power station Unit 1,Shenhua Guohua Jinjie power station,神华国华陕西锦界发电公司一期,NA,China Shenhua Energy Co 70%; Ducheng Weiye Group (都城伟业集团有限公司) 30%.,"National Energy Investment Group (70%), SGCC (30%)",600,operating,2006,NA,NA,subcritical,bituminous,NA,Jinjie,Shenmu,Yulin,East Asia,38.7368389,110.1661297,exact,2004-11-19,NA,NA,NA,9572,94600,51.00%,2.6,64,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G110723,L101535,Q200827,https://www.gem.wiki/Wangqu_power_station,China,Shanxi,Wangqu power station Unit 1,Wangqu power station,广东金马旅游集团山西鲁晋王曲发电公司,NA,Guangdong Jinma Tourism Group (广东金马旅游集团股份有限公司) 75.00%; Shandong Develoment Investment Holding Group (山东发展投资控股集团有限公司) 20.00%; Jinneng Group (晋能电力集团有限公司) 5.00%,"Guangdong Jinma Tourism Group (75%), Shandong Development Investment Holding Group (20%), Jinneng Group (5%)",600,operating,2006,NA,NA,supercritical,anth,NA,Lucheng,Lucheng,Changzhi,East Asia,36.3478343,113.1914595,exact,NA,NA,NA,NA,9250,98300,51.00%,2.6,64.3,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G110724,L101535,Q200827,https://www.gem.wiki/Wangqu_power_station,China,Shanxi,Wangqu power station Unit 2,Wangqu power station,广东金马旅游集团山西鲁晋王曲发电公司,NA,Guangdong Jinma Tourism Group (广东金马旅游集团股份有限公司) 75.00%; Shandong Develoment Investment Holding Group (山东发展投资控股集团有限公司) 20.00%; Jinneng Group (晋能电力集团有限公司) 5.00%,"Guangdong Jinma Tourism Group (75%), Shandong Development Investment Holding Group (20%), Jinneng Group (5%)",600,operating,2006,NA,NA,supercritical,anth,NA,Lucheng,Lucheng,Changzhi,East Asia,36.3478343,113.1914595,exact,NA,NA,NA,NA,9250,98300,51.00%,2.6,64.3,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G111570,L101053,Q200618,https://www.gem.wiki/Zhangjiagang_Shazhou_power_station,China,Jiangsu,Zhangjiagang Shazhou power station Unit 1,Zhangjiagang Shazhou power station,永泰能源张家港沙洲发电公司一期,NA,Jiangsu Huachen Electric Power Group (江苏华晨电力集团有限公司) 80%; Zhangjiagang Jincheng Investment Development Co (张家港市金城投资发展有限公司) 20%.,"Wintime Energy (80%), Zhangjiagang Jincheng Investment Development (20%)",630,operating,2006,NA,NA,supercritical,unknown,NA,Jinfeng,Zhangjiagang,Suzhou,East Asia,31.989733,120.6879258,exact,NA,NA,NA,NA,9250,96100,51.00%,2.6,66,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G111571,L101053,Q200618,https://www.gem.wiki/Zhangjiagang_Shazhou_power_station,China,Jiangsu,Zhangjiagang Shazhou power station Unit 2,Zhangjiagang Shazhou power station,永泰能源张家港沙洲发电公司一期,NA,Jiangsu Huachen Electric Power Group (江苏华晨电力集团有限公司) 80%; Zhangjiagang Jincheng Investment Development Co (张家港市金城投资发展有限公司) 20%.,"Wintime Energy (80%), Zhangjiagang Jincheng Investment Development (20%)",630,operating,2006,NA,NA,supercritical,unknown,NA,Jinfeng,Zhangjiagang,Suzhou,East Asia,31.989733,120.6879258,exact,NA,NA,NA,NA,9250,96100,51.00%,2.6,66,25,coal,2046,2006,24,24,2.3920000000000003,57.40800000000001,2040
G110162,L101181,P100238,https://www.gem.wiki/Tieling_power_station,China,Liaoning,Tieling power station Unit 5,Tieling power station,华电铁岭发电厂二期,NA,"Shenyang Jinshan Energy Co, Ltd (沈阳金山能源股份有限公司, a listed company, 20.92% owned by Huadian Energy, a listed subsidiary of China Huadian; Liaoning Energy Investment has 20.1% of its shares; 17.58% owend by Huadian Jinshan Energy Co)  100%",China Huadian,600,operating,2008,NA,NA,ultra-super,bituminous,NA,Zhenxipu Town Santaizi Villege,Tieling,Tieling,East Asia,42.3450141,123.8030455,exact,2005-5-11,NA,NA,NA,9099,94600,51.00%,2.4,65.7,27,coal,2048,2008,22,26,2.208,57.408,2040
G110163,L101181,P100238,https://www.gem.wiki/Tieling_power_station,China,Liaoning,Tieling power station Unit 6,Tieling power station,华电铁岭发电厂二期,NA,"Shenyang Jinshan Energy Co, Ltd (沈阳金山能源股份有限公司, a listed company, 20.92% owned by Huadian Energy, a listed subsidiary of China Huadian; Liaoning Energy Investment has 20.1% of its shares; 17.58% owend by Huadian Jinshan Energy Co)  100%",China Huadian,600,operating,2008,NA,NA,ultra-super,bituminous,NA,Zhenxipu Town Santaizi Villege,Tieling,Tieling,East Asia,42.3450141,123.8030455,exact,2005-5-11,NA,NA,NA,9099,94600,51.00%,2.4,65.7,27,coal,2048,2008,22,26,2.208,57.408,2040
G101365,L100347,Q200468,https://www.gem.wiki/Chaozhou_Sanbaimen_power_station,China,Guangdong,Chaozhou Sanbaimen power station Unit 1,Chaozhou Sanbaimen power station,大唐潮州三百门发电厂一期,NA,Datang International Power Generation Co 52.5%; China Datang 42.5%; Chaozhou Xinghua Energy Investment Co (潮州市兴华能源投资有限公司) 5%.,"China Datang (95%), Chaozhou Xinghua Energy Sources Investment (5%)",600,operating,2006,NA,NA,supercritical,bituminous,NA,Zhelin,Raoping,Chaozhou,East Asia,23.56645,117.0972,exact,2005-8-23,NA,NA,NA,9250,94600,51.00%,2.5,61.9,25,coal,2046,2006,24,24,2.3000000000000003,55.2,2040
G101366,L100347,Q200468,https://www.gem.wiki/Chaozhou_Sanbaimen_power_station,China,Guangdong,Chaozhou Sanbaimen power station Unit 2,Chaozhou Sanbaimen power station,大唐潮州三百门发电厂一期,NA,Datang International Power Generation Co 52.5%; China Datang 42.5%; Chaozhou Xinghua Energy Investment Co (潮州市兴华能源投资有限公司) 5%.,"China Datang (95%), Chaozhou Xinghua Energy Sources Investment (5%)",600,operating,2006,NA,NA,supercritical,bituminous,NA,Zhelin,Raoping,Chaozhou,East Asia,23.56645,117.0972,exact,2005-8-23,NA,NA,NA,9250,94600,51.00%,2.5,61.9,25,coal,2046,2006,24,24,2.3000000000000003,55.2,2040
G101917,L100823,P100239,https://www.gem.wiki/Dalate_power_station,China,Inner Mongolia,Dalate power station Unit 7,Dalate power station,华能北方联合电力达拉特发电厂四期,聚达发电公司,North United Power Co Ltd,China Huaneng,600,operating,2006,NA,NA,supercritical,bituminous,NA,Shulinzhao Town,Dalad,Ordos,East Asia,40.36695,109.99604,exact,2005-4,NA,NA,NA,9250,94600,51.00%,2.5,61.9,25,coal,2046,2006,24,24,2.3000000000000003,55.2,2040
G102134,L100283,Q200456,https://www.gem.wiki/Datang_Ningde_power_station,China,Fujian,Datang Ningde power station Unit 1,Datang Ningde power station,大唐国际宁德发电公司一期,NA,"Datang International Power Generation Co, Beijing Fuze Energy Investment Co (北京福泽能源投资有限公司)","China Datang, Beijing Fuze Energy Investment",600,operating,2006,NA,NA,supercritical,bituminous,NA,Hong'an Road,Fu'an,Ningde,East Asia,26.7574469,119.7353942,exact,2005－8－1,NA,NA,NA,9250,94600,51.00%,2.5,61.9,25,coal,2046,2006,24,24,2.3000000000000003,55.2,2040
G102135,L100283,Q200456,https://www.gem.wiki/Datang_Ningde_power_station,China,Fujian,Datang Ningde power station Unit 2,Datang Ningde power station,大唐国际宁德发电公司一期,NA,"Datang International Power Generation Co, Beijing Fuze Energy Investment Co (北京福泽能源投资有限公司)","China Datang, Beijing Fuze Energy Investment",600,operating,2006,NA,NA,supercritical,bituminous,NA,Hong'an Road,Fu'an,Ningde,East Asia,26.7574469,119.7353942,exact,2005－8－1,NA,NA,NA,9250,94600,51.00%,2.5,61.9,25,coal,2046,2006,24,24,2.3000000000000003,55.2,2040
G111028,L101730,Q200705,https://www.gem.wiki/Datang_Wushashan_power_station,China,Zhejiang,Datang Wushashan power station Unit 1,Datang Wushashan power station,大唐乌沙山发电公司一期,NA,Datang International Power Generation Co 51%; Zhejiang Power Development Co (浙江省电力开发有限公司) 35%; Ningbo Power Development Co (宁波市电力开发公司) 10%; Xiangshan Dongfang Energy Investment Co (象山东方能源投资有限公司) 4％,"China Datang (51%), Zhejiang Provincial Energy Group (35%), Ningbo Electric Power Development Company (10%), Xiangshan Dongfang Energy Investment Company (4％)",600,operating,2006,NA,NA,supercritical,bituminous,NA,Xizhou,Xiangshan,Ningbo,East Asia,29.505411,121.662934,exact,NA,NA,NA,NA,9250,94600,51.00%,2.5,61.9,25,coal,2046,2006,24,24,2.3000000000000003,55.2,2040
G111029,L101730,Q200705,https://www.gem.wiki/Datang_Wushashan_power_station,China,Zhejiang,Datang Wushashan power station Unit 2,Datang Wushashan power station,大唐乌沙山发电公司一期,NA,Datang International Power Generation Co 51%; Zhejiang Power Development Co (浙江省电力开发有限公司) 35%; Ningbo Power Development Co (宁波市电力开发公司) 10%; Xiangshan Dongfang Energy Investment Co (象山东方能源投资有限公司) 4％,"China Datang (51%), Zhejiang Provincial Energy Group (35%), Ningbo Electric Power Development Company (10%), Xiangshan Dongfang Energy Investment Company (4％)",600,operating,2006,NA,NA,supercritical,bituminous,NA,Xizhou,Xiangshan,Ningbo,East Asia,29.505411,121.662934,exact,NA,NA,NA,NA,9250,94600,51.00%,2.5,61.9,25,coal,2046,2006,24,24,2.3000000000000003,55.2,2040
G111030,L101730,Q200705,https://www.gem.wiki/Datang_Wushashan_power_station,China,Zhejiang,Datang Wushashan power station Unit 3,Datang Wushashan power station,大唐乌沙山发电公司一期,NA,Datang International Power Generation Co 51%; Zhejiang Power Development Co (浙江省电力开发有限公司) 35%; Ningbo Power Development Co (宁波市电力开发公司) 10%; Xiangshan Dongfang Energy Investment Co (象山东方能源投资有限公司) 4％,"China Datang (51%), Zhejiang Provincial Energy Group (35%), Ningbo Electric Power Development Company (10%), Xiangshan Dongfang Energy Investment Company (4％)",600,operating,2006,NA,NA,supercritical,bituminous,NA,Xizhou,Xiangshan,Ningbo,East Asia,29.505411,121.662934,exact,NA,NA,NA,NA,9250,94600,51.00%,2.5,61.9,25,coal,2046,2006,24,24,2.3000000000000003,55.2,2040
G111031,L101730,Q200705,https://www.gem.wiki/Datang_Wushashan_power_station,China,Zhejiang,Datang Wushashan power station Unit 4,Datang Wushashan power station,大唐乌沙山发电公司一期,NA,Datang International Power Generation Co 51%; Zhejiang Power Development Co (浙江省电力开发有限公司) 35%; Ningbo Power Development Co (宁波市电力开发公司) 10%; Xiangshan Dongfang Energy Investment Co (象山东方能源投资有限公司) 4％,"China Datang (51%), Zhejiang Provincial Energy Group (35%), Ningbo Electric Power Development Company (10%), Xiangshan Dongfang Energy Investment Company (4％)",600,operating,2006,NA,NA,supercritical,bituminous,NA,Xizhou,Xiangshan,Ningbo,East Asia,29.505411,121.662934,exact,NA,NA,NA,NA,9250,94600,51.00%,2.5,61.9,25,coal,2046,2006,24,24,2.3000000000000003,55.2,2040
G102867,L100287,P100238,https://www.gem.wiki/Fuzhou_Kemen_power_station,China,Fujian,Fuzhou Kemen power station Unit 1,Fuzhou Kemen power station,华电可门电厂一期,NA,Huadian Fuxin Energy Corp Ltd,China Huadian,600,operating,2006,NA,NA,supercritical,bituminous,NA,"Yanqi Village, Kengyuan Town",Lianjiang,Fuzhou,East Asia,26.3734254,119.7622418,exact,发改能源【2005】791号,NA,NA,NA,9250,94600,51.00%,2.5,61.9,25,coal,2046,2006,24,24,2.3000000000000003,55.2,2040
G102868,L100287,P100238,https://www.gem.wiki/Fuzhou_Kemen_power_station,China,Fujian,Fuzhou Kemen power station Unit 2,Fuzhou Kemen power station,华电可门电厂一期,NA,Huadian Fuxin Energy Corp Ltd,China Huadian,600,operating,2006,NA,NA,supercritical,bituminous,NA,"Yanqi Village, Kengyuan Town",Lianjiang,Fuzhou,East Asia,26.3734254,119.7622418,exact,发改能源【2005】791号,NA,NA,NA,9250,94600,51.00%,2.5,61.9,25,coal,2046,2006,24,24,2.3000000000000003,55.2,2040
G103328,L100736,Q200574,https://www.gem.wiki/Guodian_Jingmen_power_station,China,Hubei,Guodian Jingmen power station Unit 6,Guodian Jingmen power station,国电长源电力荆门发电公司三期,NA,Guodian Changyuan Electric Power Co. Ltd 95.05%; Guodian Hubei Power Co 3.85%; Jingmen City Construction Investment Co (荆门市城市建设投资有限公司) 1.10%.,"National Energy Investment Group (99%), Jingmen City Construction Investment (1%)",600,operating,2006,NA,NA,supercritical,bituminous,NA,Baimiao,Duodao,Jingmen,East Asia,31.0369761,112.2307184,exact,2005-3-29,NA,NA,NA,9250,94600,51.00%,2.5,61.9,25,coal,2046,2006,24,24,2.3000000000000003,55.2,2040
G103329,L100736,Q200574,https://www.gem.wiki/Guodian_Jingmen_power_station,China,Hubei,Guodian Jingmen power station Unit 7,Guodian Jingmen power station,国电长源电力荆门发电公司三期,NA,Guodian Changyuan Electric Power Co. Ltd 95.05%; Guodian Hubei Power Co 3.85%; Jingmen City Construction Investment Co (荆门市城市建设投资有限公司) 1.10%.,"National Energy Investment Group (99%), Jingmen City Construction Investment (1%)",600,operating,2006,NA,NA,supercritical,bituminous,NA,Baimiao,Duodao,Jingmen,East Asia,31.0369761,112.2307184,exact,2005-3-29,NA,NA,NA,9250,94600,51.00%,2.5,61.9,25,coal,2046,2006,24,24,2.3000000000000003,55.2,2040
