Tracker ID,TrackerLOC,ParentID,Wiki page,Country,"Subnational unit (province, state)",Unit,Plant,Chinese Name,Other names,Sponsor,Parent,Capacity (MW),Status,Year,RETIRED,Planned Retire,Combustion technology,Coal type,Coal source,Location,"Local area (taluk, county)","Major area (prefecture, district)",Region,Latitude,Longitude,Accuracy,Permits,Captive,Captive industry use,Captive residential use,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Capacity factor,Annual CO2 (million tonnes / annum),Lifetime CO2,Remaining plant lifetime (years),resource,final_end_year,final_start_year
G103092,L100654,P100112,https://www.gem.wiki/Gongyi-2_power_station,China,Henan,Gongyi-2 power station Unit 1,Gongyi-2 power station,万浦巩义第二发电厂,安峰电力,Peak Pacific Investment Co,Banpu,50,retired,1999,2008,NA,subcritical,unknown,NA,Zhitian Town,Gongyi,Zhengzhou,East Asia,34.6936649,112.9331875,exact,NA,NA,NA,NA,10442,96100,51.00%,0.2,0,0,coal,2008,1999
G103093,L100654,P100112,https://www.gem.wiki/Gongyi-2_power_station,China,Henan,Gongyi-2 power station Unit 2,Gongyi-2 power station,万浦巩义第二发电厂,永峰电力,Peak Pacific Investment Co,Banpu,50,retired,1999,2008,NA,subcritical,unknown,NA,Zhitian Town,Gongyi,Zhengzhou,East Asia,34.6936649,112.9331875,exact,NA,NA,NA,NA,10442,96100,51.00%,0.2,0,0,coal,2008,1999
G103120,L101465,P100254,https://www.gem.wiki/Great_Waste_Coal_power_station,China,Shanxi,Great Waste Coal power station unit 1,Great Waste Coal power station,中煤进出口公司格瑞特煤矸石综合利用电厂,山西中煤东坡煤业有限公司电厂,ChinaCoal Inport-Export Co.,ChinaCoal,135,operating,2009,NA,NA,unknown,wstcoal,NA,Xiatuanbao Town,Shuocheng District,Shuozhou,East Asia,39.413379,112.390271,exact,2008-2-23,NA,NA,NA,11187,94600,51.00%,0.7,18.9,28,coal,2049,2009
G103121,L101465,P100254,https://www.gem.wiki/Great_Waste_Coal_power_station,China,Shanxi,Great Waste Coal power station unit 2,Great Waste Coal power station,中煤进出口公司格瑞特煤矸石综合利用电厂,山西中煤东坡煤业有限公司电厂,ChinaCoal Inport-Export Co.,ChinaCoal,135,operating,2009,NA,NA,unknown,wstcoal,NA,Xiatuanbao Town,Shuocheng District,Shuozhou,East Asia,39.413379,112.390271,exact,2008-2-23,NA,NA,NA,11187,94600,51.00%,0.7,18.9,28,coal,2049,2009
G103133,L101583,Q200673,https://www.gem.wiki/GreenGen_Power_Station,China,Tianjin,GreenGen Phase 1 (IGCC unit),GreenGen power station,华能天津IGCC示范电站一期,NA,Huaneng Green Coal Power Co 40.87%; Huaneng Power International 35.97%; Tianjin Jinneng Investment Co (天津市津能投资公司) 13.62%; China Huaneng 9.54%,"China Huaneng (86%), Tianjin Jinneng Investment Company (14%)",250,operating,2012,NA,NA,igcc,unknown,NA,Lingang,Binhai,NA,East Asia,38.92504,117.727091,exact,2009-5-22,NA,NA,NA,9034,96100,51.00%,1,31.7,31,coal,2052,2012
G103142,L101567,Q200645,https://www.gem.wiki/Guang'an_power_station,China,Sichuan,Guang'an power station Unit 1,Guang'an power station,华电国际四川广安发电公司,NA,Huadian Power International Corp 80%; Shenhua Sichuan Energy Co. (神华四川能源有限公司) 20%,"China Huadian (80%), National Energy Investment Group (20%)",300,operating,1999,NA,NA,subcritical,lignite/bituminous,NA,Daishi,Qianfeng,Guang'an,East Asia,30.5288201,106.8264802,exact,NA,NA,NA,NA,11313,97800,51.00%,1.6,28.2,18,coal,2039,1999
G103143,L101567,Q200645,https://www.gem.wiki/Guang'an_power_station,China,Sichuan,Guang'an power station Unit 2,Guang'an power station,华电国际四川广安发电公司,NA,Huadian Power International Corp 80%; Shenhua Sichuan Energy Co. (神华四川能源有限公司) 20%,"China Huadian (80%), National Energy Investment Group (20%)",300,operating,2000,NA,NA,subcritical,lignite/bituminous,NA,Daishi,Qianfeng,Guang'an,East Asia,30.5288201,106.8264802,exact,NA,NA,NA,NA,11313,97800,51.00%,1.6,29.7,19,coal,2040,2000
G103144,L101567,Q200645,https://www.gem.wiki/Guang'an_power_station,China,Sichuan,Guang'an power station Unit 3,Guang'an power station,华电国际四川广安发电公司,NA,Huadian Power International Corp 80%; Shenhua Sichuan Energy Co. (神华四川能源有限公司) 20%,"China Huadian (80%), National Energy Investment Group (20%)",300,operating,2005,NA,NA,subcritical,lignite/bituminous,NA,Daishi,Qianfeng,Guang'an,East Asia,30.5288201,106.8264802,exact,NA,NA,NA,NA,10442,97800,51.00%,1.4,34.7,24,coal,2045,2005
G103145,L101567,Q200645,https://www.gem.wiki/Guang'an_power_station,China,Sichuan,Guang'an power station Unit 4,Guang'an power station,华电国际四川广安发电公司,NA,Huadian Power International Corp 80%; Shenhua Sichuan Energy Co. (神华四川能源有限公司) 20%,"China Huadian (80%), National Energy Investment Group (20%)",300,operating,2005,NA,NA,subcritical,lignite/bituminous,NA,Daishi,Qianfeng,Guang'an,East Asia,30.5288201,106.8264802,exact,NA,NA,NA,NA,10442,97800,51.00%,1.4,34.7,24,coal,2045,2005
G103146,L101567,Q200645,https://www.gem.wiki/Guang'an_power_station,China,Sichuan,Guang'an power station Unit 5,Guang'an power station,华电国际四川广安发电公司,NA,Huadian Power International Corp 80%; Shenhua Sichuan Energy Co. (神华四川能源有限公司) 20%,"China Huadian (80%), National Energy Investment Group (20%)",600,operating,2006,NA,NA,supercritical,anth,NA,Daishi,Qianfeng,Guang'an,East Asia,30.5288201,106.8264802,exact,NA,NA,NA,NA,9250,98300,51.00%,2.6,64.3,25,coal,2046,2006
G103147,L101567,Q200645,https://www.gem.wiki/Guang'an_power_station,China,Sichuan,Guang'an power station Unit 6,Guang'an power station,华电国际四川广安发电公司,NA,Huadian Power International Corp 80%; Shenhua Sichuan Energy Co. (神华四川能源有限公司) 20%,"China Huadian (80%), National Energy Investment Group (20%)",600,operating,2007,NA,NA,supercritical,anth,NA,Daishi,Qianfeng,Guang'an,East Asia,30.5288201,106.8264802,exact,NA,NA,NA,NA,9250,98300,51.00%,2.6,66.9,26,coal,2047,2007
G103148,L100358,Q200474,https://www.gem.wiki/Guangdong_Huilai_power_station,China,Guangdong,Guangdong Huilai 1,Guangdong Huilai power station,粤电靖海发电公司一期,NA,"Guangdong Electric Power Development Co 65%, 广东启创投资发展有限公司 25.00%, 广州发展电力集团有限公司 10.00%","Guangdong Yudean Group (65%), Guangdong Holdings (25%), Guangzhou Development Group (10%)",600,operating,2007,NA,NA,supercritical,bituminous,NA,Jinghai Bay,Huilai,Jieyang,East Asia,23.0047771,116.5472388,exact,2005-7-1,NA,NA,NA,9250,94600,51.00%,2.5,64.3,26,coal,2047,2007
G103149,L100358,Q200474,https://www.gem.wiki/Guangdong_Huilai_power_station,China,Guangdong,Guangdong Huilai 2,Guangdong Huilai power station,粤电靖海发电公司一期,NA,"Guangdong Electric Power Development Co 65%, 广东启创投资发展有限公司 25.00%, 广州发展电力集团有限公司 10.00%","Guangdong Yudean Group (65%), Guangdong Holdings (25%), Guangzhou Development Group (10%)",600,operating,2007,NA,NA,supercritical,bituminous,NA,Jinghai Bay,Huilai,Jieyang,East Asia,23.0047771,116.5472388,exact,2005-7-1,NA,NA,NA,9250,94600,51.00%,2.5,64.3,26,coal,2047,2007
G103150,L100358,Q200474,https://www.gem.wiki/Guangdong_Huilai_power_station,China,Guangdong,Guangdong Huilai 3,Guangdong Huilai power station,粤电靖海发电公司二期,NA,"Guangdong Electric Power Development Co 65%, 广东启创投资发展有限公司 25.00%, 广州发展电力集团有限公司 10.00%","Guangdong Yudean Group (65%), Guangdong Holdings (25%), Guangzhou Development Group (10%)",1000,operating,2013,NA,NA,ultra-super,bituminous,NA,Jinghai Bay,Huilai,Jieyang,East Asia,23.0047771,116.5472388,exact,2012-12-1,NA,NA,NA,8272,94600,51.00%,3.7,118,32,coal,2053,2013
G103151,L100358,Q200474,https://www.gem.wiki/Guangdong_Huilai_power_station,China,Guangdong,Guangdong Huilai 4,Guangdong Huilai power station,粤电靖海发电公司二期,NA,"Guangdong Electric Power Development Co 65%, 广东启创投资发展有限公司 25.00%, 广州发展电力集团有限公司 10.00%","Guangdong Yudean Group (65%), Guangdong Holdings (25%), Guangzhou Development Group (10%)",1000,operating,2013,NA,NA,ultra-super,bituminous,NA,Jinghai Bay,Huilai,Jieyang,East Asia,23.0047771,116.5472388,exact,2012-12-1,NA,NA,NA,8272,94600,51.00%,3.7,118,32,coal,2053,2013
G103152,L100359,Q200475,https://www.gem.wiki/Guangdong_Huizhou_Pinghai_power_station,China,Guangdong,Guangdong Huizhou Pinghai power station Unit 1,Guangdong Huizhou Pinghai power station,粤电广东惠州平海发电厂一期,NA,广东省粤电集团有限公司、广东华厦电力发展有限公司、惠州市投资竞业有限公司分别持有45%、40%和15%股权,"Guangdong Yudean Group (45%), Pearl River Investment (40%), Huizhou Investment (15%)",1000,operating,2010,NA,NA,ultra-super,unknown,NA,Pinghai,Huidong,Huizhou,East Asia,22.6064638,114.741919,exact,2008-8-12,NA,NA,NA,9099,96100,51.00%,4.1,119.5,29,coal,2050,2010
G103153,L100359,Q200475,https://www.gem.wiki/Guangdong_Huizhou_Pinghai_power_station,China,Guangdong,Guangdong Huizhou Pinghai power station Unit 2,Guangdong Huizhou Pinghai power station,粤电广东惠州平海发电厂一期,NA,广东省粤电集团有限公司、广东华厦电力发展有限公司、惠州市投资竞业有限公司分别持有45%、40%和15%股权,"Guangdong Yudean Group (45%), Pearl River Investment (40%), Huizhou Investment (15%)",1000,operating,2011,NA,NA,ultra-super,unknown,NA,Pinghai,Huidong,Huizhou,East Asia,22.6064638,114.741919,exact,2008-8-12,NA,NA,NA,9099,96100,51.00%,4.1,123.7,30,coal,2051,2011
G103156,L100360,Q200476,https://www.gem.wiki/Guangdong_Jinwan_power_station,China,Guangdong,Guangdong Jinwan power station Unit 1,Guangdong Jinwan power station,粤电广东珠海金湾发电公司,Zhuhai GZP power station Unit 3，粤电珠海发电厂二期,Zhuhai Economic Zone Guangzhu Electricity Generation Co（55%）CKCI Investments Limited (45%),"Guangdong Yudean Group (45%), Power Assets Holdings (45%), Zhuhai Electric Power Development Group (10%)",600,operating,2007,NA,NA,supercritical,bituminous,NA,Nanshui Town,Jinwan,Zhuhai,East Asia,21.9691742,113.1797281,exact,NA,NA,NA,NA,9250,94600,51.00%,2.5,64.3,26,coal,2047,2007
G103157,L100360,Q200476,https://www.gem.wiki/Guangdong_Jinwan_power_station,China,Guangdong,Guangdong Jinwan power station Unit 2,Guangdong Jinwan power station,粤电广东珠海金湾发电公司,Zhuhai GZP power station Unit 4，粤电珠海发电厂二期,Zhuhai Economic Zone Guangzhu Electricity Generation Co（55%）CKCI Investments Limited (45%),"Guangdong Yudean Group (45%), Power Assets Holdings (45%), Zhuhai Electric Power Development Group (10%)",600,operating,2007,NA,NA,supercritical,bituminous,NA,Nanshui Town,Jinwan,Zhuhai,East Asia,21.9691742,113.1797281,exact,NA,NA,NA,NA,9250,94600,51.00%,2.5,64.3,26,coal,2047,2007
G103158,L100361,Q200477,https://www.gem.wiki/Guangdong_Shaoguan_power_station,China,Guangdong,Guangdong Shaoguan-1 power station Unit 10,Guangdong Shaoguan power station,粤电粤江发电公司韶关发电厂,"Shaoguan-1 power station, Shaoguan-2 power station","Guangdong Electric Power Development Co 90%, Shaoguan Qujiang District Public Asset Management Center 韶关市曲江区公共资产管理中心 (10%)","Guangdong Yudean Group (90%), Shaoguan Public Asset Management (10%)",330,operating,2005,NA,NA,subcritical,anth,NA,Wushi Town,Qujiang,Shaoguan,East Asia,24.5856562,113.5828829,exact,NA,NA,NA,NA,10442,98300,51.00%,1.6,38.3,24,coal,2045,2005
G103159,L100361,Q200477,https://www.gem.wiki/Guangdong_Shaoguan_power_station,China,Guangdong,Guangdong Shaoguan-1 power station Unit 11,Guangdong Shaoguan power station,粤电粤江发电公司韶关发电厂,"Shaoguan-1 power station, Shaoguan-2 power station",Guangdong Yuejiang Electricity Generation Co,"Guangdong Yudean Group (90%), Shaoguan Public Asset Management (10%)",330,operating,2005,NA,NA,subcritical,anth,NA,Wushi Town,Qujiang,Shaoguan,East Asia,24.5856562,113.5828829,exact,NA,NA,NA,NA,10442,98300,51.00%,1.6,38.3,24,coal,2045,2005
G103160,L100361,Q200477,https://www.gem.wiki/Guangdong_Shaoguan_power_station,China,Guangdong,Guangdong Shaoguan-2 power station Unit 1,Guangdong Shaoguan power station,粤电粤江发电公司韶关发电厂,NA,Guangdong Yuejiang Electricity Generation Co,"Guangdong Yudean Group (90%), Shaoguan Public Asset Management (10%)",600,operating,2014,NA,NA,ultra-super,anth,NA,Wushi Town,Qujiang,Shaoguan,East Asia,24.682,113.605,exact,2013-12-1,NA,NA,NA,8272,98300,51.00%,2.3,75.9,33,coal,2054,2014
G103161,L100361,Q200477,https://www.gem.wiki/Guangdong_Shaoguan_power_station,China,Guangdong,Guangdong Shaoguan-2 power station Unit 2,Guangdong Shaoguan power station,粤电粤江发电公司韶关发电厂,NA,Guangdong Yuejiang Electricity Generation Co,"Guangdong Yudean Group (90%), Shaoguan Public Asset Management (10%)",600,operating,2015,NA,NA,ultra-super,anth,NA,Wushi Town,Qujiang,Shaoguan,East Asia,24.682,113.605,exact,2013-12-1,NA,NA,NA,8272,98300,51.00%,2.3,78.2,34,coal,2055,2015
G103162,L100362,P102142,https://www.gem.wiki/Guangdong_Zhongshan_power_station,China,Guangdong,Guangdong Zhongshan 1,Guangdong Zhongshan power station,粤海控股中山火电厂一期,NA,Guangdong Zhongshan power Gen Co.,Guangdong Holdings,50,retired,1990,2016,NA,subcritical,unknown,NA,Huangpu Town,NA,Zhongshan,East Asia,22.696143,113.320048,exact,NA,NA,NA,NA,12183,96100,51.00%,0.3,0,0,coal,2016,1990
G103163,L100362,P102142,https://www.gem.wiki/Guangdong_Zhongshan_power_station,China,Guangdong,Guangdong Zhongshan 2,Guangdong Zhongshan power station,粤海控股中山火电厂一期,NA,Guangdong Zhongshan power Gen Co.,Guangdong Holdings,60,retired,1990,2016,NA,subcritical,unknown,NA,Huangpu Town,NA,Zhongshan,East Asia,22.696143,113.320048,exact,NA,NA,NA,NA,12183,96100,51.00%,0.3,0,0,coal,2016,1990
G103164,L100362,P102142,https://www.gem.wiki/Guangdong_Zhongshan_power_station,China,Guangdong,Guangdong Zhongshan 3,Guangdong Zhongshan power station,粤海控股中山火电厂二期,NA,Guangdong Elec Power Dev Co,Guangdong Holdings,300,operating,2016,NA,NA,subcritical,unknown,NA,Huangpu Town,NA,Zhongshan,East Asia,22.696143,113.320048,exact,2012-5-1,NA,NA,NA,9572,96100,51.00%,1.3,45.5,35,coal,2056,2016
G103165,L100362,P102142,https://www.gem.wiki/Guangdong_Zhongshan_power_station,China,Guangdong,Guangdong Zhongshan 4,Guangdong Zhongshan power station,粤海控股中山火电厂二期,NA,Guangdong Elec Power Dev Co,Guangdong Holdings,300,operating,2016,NA,NA,subcritical,unknown,NA,Huangpu Town,NA,Zhongshan,East Asia,22.696143,113.320048,exact,2012-5-1,NA,NA,NA,9572,96100,51.00%,1.3,45.5,35,coal,2056,2016
G107992,L100438,Q200111,https://www.gem.wiki/Guangxi_Hualei_power_station,China,Guangxi,Guangxi Hualei power station Unit 1,Guangxi Hualei power station,中铝广西分公司华磊新材料有限公司热电厂,NA,Guangxi Hualei New Material Co,"CHALCO, Guangxi Investment Group, Guangxi Baise Development Investment Group",350,operating,2017,NA,NA,supercritical,unknown,NA,Matou Town,Pingguo,Baise,East Asia,23.339675,107.494148,exact,NA,aluminum,CHP,NA,9250,96100,51.00%,1.5,52.8,36,coal,2057,2017
G107993,L100438,Q200111,https://www.gem.wiki/Guangxi_Hualei_power_station,China,Guangxi,Guangxi Hualei power station Unit 2,Guangxi Hualei power station,中铝广西分公司华磊新材料有限公司热电厂,NA,Guangxi Hualei New Material Co,"CHALCO, Guangxi Investment Group, Guangxi Baise Development Investment Group",350,operating,2017,NA,NA,supercritical,unknown,NA,Matou Town,Pingguo,Baise,East Asia,23.339675,107.494148,exact,NA,aluminum,CHP,NA,9250,96100,51.00%,1.5,52.8,36,coal,2057,2017
G107994,L100438,Q200111,https://www.gem.wiki/Guangxi_Hualei_power_station,China,Guangxi,Guangxi Hualei power station Unit 3,Guangxi Hualei power station,中铝广西分公司华磊新材料有限公司热电厂,NA,Guangxi Hualei New Material Co,"CHALCO, Guangxi Investment Group, Guangxi Baise Development Investment Group",350,operating,2018,NA,NA,supercritical,unknown,NA,Matou Town,Pingguo,Baise,East Asia,23.339675,107.494148,exact,NA,aluminum,CHP,NA,9250,96100,51.00%,1.5,54.3,37,coal,2058,2018
G103168,L100439,Q200511,https://www.gem.wiki/Guangxi_Luzhai_power_station,China,Guangxi,Guangxi Luzhai 1,Guangxi Luzhai power station,神华国华广投柳州发电公司,神华国华广投鹿寨热电联产项目,China Shenhua Energy Co 52%; Guangxi Investment Group 48%.,"National Energy Investment Group (52%), Guangxi Investment Group (48%)",350,operating,2016,NA,NA,supercritical,unknown,NA,Luzhai Town,Luzhai,Liuzhou,East Asia,24.4560027,109.6934879,exact,2013-3-18,NA,NA,NA,9250,96100,51.00%,1.5,51.3,35,coal,2056,2016
G103169,L100439,Q200511,https://www.gem.wiki/Guangxi_Luzhai_power_station,China,Guangxi,Guangxi Luzhai 2,Guangxi Luzhai power station,神华国华广投柳州发电公司,神华国华广投鹿寨热电联产项目,China Shenhua Energy Co 52%; Guangxi Investment Group 48%.,"National Energy Investment Group (52%), Guangxi Investment Group (48%)",350,operating,2016,NA,NA,supercritical,unknown,NA,Luzhai Town,Luzhai,Liuzhou,East Asia,24.4560027,109.6934879,exact,2013-3-18,NA,NA,NA,9250,96100,51.00%,1.5,51.3,35,coal,2056,2016
G103172,L100363,Q200357,https://www.gem.wiki/Guangzhou_Lixin_power_station,China,Guangdong,Guangzhou Lixin 3,Guangzhou Lixin power station,中电广州荔新电力实业公司,Guangzhou Xintang power station 新塘电厂,China Power International Development Ltd 50%; Guangzhou Development Power Group 50%,"Guangzhou Development Group, State Power Investment Corporation",330,operating,2012,NA,NA,subcritical,unknown,NA,Xintang,Zengcheng,Guangzhou,East Asia,23.0942,113.564997,exact,2009-10-10,NA,NA,NA,9572,96100,51.00%,1.4,44.4,31,coal,2052,2012
G103173,L100363,Q200357,https://www.gem.wiki/Guangzhou_Lixin_power_station,China,Guangdong,Guangzhou Lixin 4,Guangzhou Lixin power station,中电广州荔新电力实业公司,Guangzhou Xintang power station 新塘电厂,China Power International Development Ltd 50%; Guangzhou Development Power Group 50%,"Guangzhou Development Group, State Power Investment Corporation",330,operating,2012,NA,NA,subcritical,unknown,NA,Xintang,Zengcheng,Guangzhou,East Asia,23.0942,113.564997,exact,2009-10-10,NA,NA,NA,9572,96100,51.00%,1.4,44.4,31,coal,2052,2012
G103174,L100364,P100594,https://www.gem.wiki/Guangzhou_Meishan_Cogen_power_station,China,Guangdong,Guangzhou Meishan Cogen power station Unit 3,Guangzhou Meishan Cogen power station,广州梅山热电厂,Panyu Meishan Sugar power station,Guangzhou Meishan Cogen Co,Guangzhou Meishan Property Management,60,retired,1994,2017,NA,subcritical,unknown,NA,Huangge Zhen Tingjiao Village,Nansha,Guangzhou,East Asia,22.79235,113.49334,exact,NA,sugar,CHP,NA,12183,96100,51.00%,0.3,0,0,coal,2017,1994
G103175,L100365,P100247,https://www.gem.wiki/Guangzhou_Nansha_power_station,China,Guangdong,Guangzhou Nansha power station Unit 1,Guangzhou Nansha power station,华润广州热电公司,华润电力广州南沙热电,China Resources Power Holdings Huanan Branch,China Resources,300,operating,2009,NA,NA,subcritical,unknown,NA,Huangsha Road,Nansha,Guangzhou,East Asia,22.862591,113.522907,exact,2009-4-28,NA,NA,NA,10442,96100,51.00%,1.4,39.7,28,coal,2049,2009
G103176,L100365,P100247,https://www.gem.wiki/Guangzhou_Nansha_power_station,China,Guangdong,Guangzhou Nansha power station Unit 2,Guangzhou Nansha power station,华润广州热电公司,华润电力广州南沙热电,China Resources Power Holdings Huanan Branch,China Resources,300,operating,2009,NA,NA,subcritical,unknown,NA,Huangsha Road,Nansha,Guangzhou,East Asia,22.862591,113.522907,exact,2009-4-28,NA,NA,NA,10442,96100,51.00%,1.4,39.7,28,coal,2049,2009
G103184,L100366,P100591,https://www.gem.wiki/Guangzhou_Yuedian_power_station,China,Guangdong,Guangzhou power station Unit 1,Guangzhou power station,广州发展集团广州发电厂,NA,Guangzhou Power Gen Co,Guangzhou Development Group,60,retired,1989,2018,NA,subcritical,unknown,NA,26 Dongfeng Xi Road,Liwan District,Guangzhou,East Asia,23.141981,113.224347,exact,NA,NA,NA,NA,12183,96100,51.00%,0.3,0,0,coal,2018,1989
